id,user1_id,user2_id
60922,82619,46240
60923,91633,58299
60924,34168,32333
60925,11936,56941
60926,26480,37947
60927,12788,44348
60928,66615,16575
60929,56505,94571
60930,68687,53799
60931,23374,75674
60932,69512,52203
60933,33618,76516
60934,22981,1391
60935,5,88784
60936,66813,89837
60937,53533,22662
60938,26421,97511
60939,91210,98019
60940,36719,79133
60941,86150,21725
60942,48868,55788
60943,6898,28370
60944,36331,95191
60945,90784,34208
60946,20732,52965
60947,21118,73859
60948,35234,15743
60949,81700,8329
60950,29313,4611
60951,78944,53962
60952,61827,41370
60953,51210,41065
60954,32261,70600
60955,83946,77208
60956,1245,66091
60957,15635,66463
60958,23647,8820
60959,32539,56656
60960,93350,66460
60961,20708,46170
60962,10589,81165
60963,90260,460
60964,6169,59337
60965,21295,46005
60966,18748,3049
60967,7212,50665
60968,84785,76837
60969,23603,72926
60970,38655,43814
60971,60563,86623
60972,94305,50553
60973,62493,56039
60974,65444,22860
60975,3276,43966
60976,49927,47405
60977,72916,86625
60978,65502,97408
60979,38572,37633
60980,93733,86000
60981,69640,4552
60982,29427,1122
60983,23476,58424
60984,40404,31922
60985,2202,83260
60986,466,14711
60987,8768,81853
60988,14993,79975
60989,3015,76954
60990,48014,24084
60991,84388,12599
60992,68640,84066
60993,54266,88465
60994,44293,14026
60995,7585,38995
60996,47831,81169
60997,66405,86655
60998,34837,76200
60999,15282,81832
61000,28788,52984
61001,29690,17004
61002,34166,76282
61003,95651,47112
61004,17432,78833
61005,6846,82150
61006,9240,90832
61007,23777,28103
61008,52202,89190
61009,80133,29589
61010,45535,11579
61011,59096,15398
61012,81418,5802
61013,1061,70635
61014,6058,72283
61015,70006,46763
61016,95392,19740
61017,85166,35184
61018,92410,213
61019,79350,41285
61020,38721,74234
61021,88185,78783
61022,39951,95358
61023,16830,36048
61024,1880,50013
61025,24465,64141
61026,18984,36384
61027,76152,69546
61028,97628,24768
61029,73428,57956
61030,80427,27337
61031,28826,94669
61032,7323,43662
61033,46653,92624
61034,57192,30822
61035,54135,61133
61036,49118,67350
61037,3866,79968
61038,60781,96636
61039,14217,53400
61040,32191,5095
61041,80271,57591
61042,15238,76277
61043,85891,91636
61044,28424,57931
61045,34396,49849
61046,94150,95909
61047,93773,5038
61048,29914,40456
61049,35734,72057
61050,34089,72111
61051,70553,15570
61052,27065,35210
61053,62050,68802
61054,98682,65934
61055,63075,63696
61056,18915,32707
61057,8463,82919
61058,47727,17048
61059,99587,74759
61060,27521,83957
61061,60189,77859
61062,75605,53772
61063,8869,75417
61064,51905,4367
61065,99543,41491
61066,95763,30450
61067,60101,8366
61068,10333,35605
61069,94744,32724
61070,68828,27649
61071,2940,1942
61072,71093,10969
61073,42521,91843
61074,15270,69996
61075,92187,86581
61076,6579,87944
61077,94430,9543
61078,40832,92265
61079,71709,90763
61080,96956,89003
61081,54722,38815
61082,82501,897
61083,49485,92988
61084,70590,10536
61085,54541,64081
61086,28750,63455
61087,30009,81490
61088,18850,87105
61089,35228,2312
61090,56278,62005
61091,54052,56761
61092,22212,81865
61093,86293,33722
61094,77225,17191
61095,9179,76904
61096,60584,10282
61097,92007,24453
61098,15147,63145
61099,45530,13609
61100,64111,78323
61101,64971,71067
61102,57413,72139
61103,41225,71602
61104,95014,19156
61105,13436,40334
61106,16465,14868
61107,83674,98891
61108,75814,67871
61109,14803,1788
61110,84232,56928
61111,47671,52270
61112,90641,6896
61113,41440,41482
61114,43991,53756
61115,18126,94215
61116,89272,66698
61117,5087,75040
61118,66036,42352
61119,87659,83214
61120,61858,21865
61121,86396,95570
61122,87652,62157
61123,67956,56297
61124,5995,54671
61125,6737,58025
61126,28612,48425
61127,81396,32513
61128,3214,91232
61129,63917,95022
61130,62556,85299
61131,20334,978
61132,65602,41892
61133,46757,7536
61134,22198,29864
61135,75744,1402
61136,77068,47506
61137,36083,94343
61138,7779,78596
61139,91279,33114
61140,80784,61262
61141,7944,497
61142,51929,70864
61143,51092,73899
61144,47210,20278
61145,81198,42171
61146,66642,39461
61147,18480,57716
61148,52506,53175
61149,96094,26663
61150,27316,37697
61151,56394,57816
61152,11099,71280
61153,64190,59771
61154,31754,73458
61155,97333,28252
61156,10905,84293
61157,61594,38189
61158,46604,25488
61159,49800,11777
61160,40109,60314
61161,6496,92730
61162,99332,55758
61163,75752,55405
61164,86593,83450
61165,99484,95156
61166,19135,91250
61167,42316,33302
61168,27944,1222
61169,23940,89516
61170,10836,15492
61171,95013,83015
61172,96588,79924
61173,20074,9047
61174,33892,74196
61175,52744,49699
61176,39379,79972
61177,10516,51992
61178,88975,18168
61179,80325,60768
61180,17851,46049
61181,58865,47023
61182,5302,66397
61183,61262,67648
61184,88722,27425
61185,73658,1813
61186,8262,7280
61187,20101,181
61188,32118,45789
61189,62185,13717
61190,72077,17875
61191,14265,63359
61192,12118,23577
61193,8800,42776
61194,14346,95949
61195,34893,51962
61196,15887,38081
61197,40487,18392
61198,41761,46401
61199,38294,21080
61200,8236,53202
61201,18415,76076
61202,46873,58058
61203,3441,17963
61204,98994,14715
61205,55925,99901
61206,96655,68564
61207,46460,1738
61208,26992,64317
61209,30201,49182
61210,33181,25975
61211,64903,76070
61212,1801,99944
61213,62412,60515
61214,72081,45674
61215,79292,90542
61216,93799,4822
61217,82631,9246
61218,17161,28644
61219,78951,98282
61220,79285,46283
61221,29660,42561
61222,91315,28375
61223,75524,47247
61224,15201,96640
61225,380,41253
61226,38182,24772
61227,99368,58203
61228,69598,7877
61229,41383,86387
61230,71580,39079
61231,41896,3429
61232,50141,72411
61233,19975,67497
61234,84889,9327
61235,62753,42032
61236,42021,89341
61237,97188,93172
61238,48200,16764
61239,40665,53950
61240,87762,30816
61241,10884,25580
61242,31590,95288
61243,65133,74730
61244,33500,79252
61245,61721,34267
61246,91901,84948
61247,34117,19753
61248,18711,71138
61249,68666,89533
61250,9516,34679
61251,78980,74502
61252,92284,3578
61253,28991,19757
61254,27109,69909
61255,38507,51949
61256,87142,6059
61257,1474,22069
61258,41512,22537
61259,72317,74345
61260,5333,87330
61261,36325,54117
61262,83777,15552
61263,25289,10040
61264,9073,83554
61265,79256,22292
61266,3826,29182
61267,11715,2291
61268,59223,62670
61269,68171,23934
61270,38087,44065
61271,85125,62577
61272,64681,55570
61273,27496,65944
61274,56460,64754
61275,91383,17978
61276,4242,11818
61277,67990,99969
61278,66338,11666
61279,35169,11011
61280,76294,57427
61281,18193,43406
61282,73888,97118
61283,82800,12930
61284,45004,98582
61285,94979,63587
61286,71717,63283
61287,17111,70195
61288,39056,81737
61289,59703,98412
61290,50528,87565
61291,35973,25721
61292,85329,42355
61293,23600,5958
61294,5183,65703
61295,81107,61009
61296,17162,65293
61297,4146,7441
61298,83476,46579
61299,64563,29153
61300,41258,88334
61301,46083,13806
61302,20692,76528
61303,93903,23303
61304,76020,91360
61305,48699,38120
61306,67039,43124
61307,90118,63611
61308,18250,66911
61309,30298,51627
61310,58068,64743
61311,86381,33242
61312,44117,69866
61313,93839,73565
61314,75507,85357
61315,3807,37598
61316,34648,59539
61317,4513,93292
61318,57280,84506
61319,36817,29808
61320,36171,8508
61321,20565,9830
61322,99855,44540
61323,79137,81039
61324,66812,20359
61325,138,41747
61326,43144,26474
61327,49439,14713
61328,85961,57523
61329,63054,4550
61330,676,84672
61331,63925,75130
61332,57188,54451
61333,17023,35414
61334,61441,44585
61335,68562,30688
61336,30340,9373
61337,96466,90814
61338,47167,94047
61339,94553,45185
61340,68469,86098
61341,2499,38315
61342,27093,33704
61343,24517,68622
61344,99264,60640
61345,37921,88132
61346,66029,24026
61347,19837,22556
61348,31755,76512
61349,49251,86280
61350,27062,9720
61351,16748,98966
61352,63143,9630
61353,82293,16574
61354,33810,66601
61355,24244,99959
61356,12967,14837
61357,36219,23695
61358,45750,70312
61359,52082,68218
61360,83273,35862
61361,90589,22338
61362,99595,20264
61363,30412,88923
61364,36858,60201
61365,88449,58413
61366,23927,33933
61367,12049,37390
61368,91353,86653
61369,91847,67648
61370,77176,55453
61371,59258,46007
61372,73705,54881
61373,87248,24971
61374,85308,30055
61375,23249,83520
61376,696,52436
61377,57688,9401
61378,33230,74987
61379,61709,149
61380,42643,14673
61381,63688,10825
61382,20369,50073
61383,51020,6759
61384,25143,24523
61385,96812,3376
61386,59246,29707
61387,48678,28736
61388,83300,43044
61389,45753,93405
61390,69179,25584
61391,44570,383
61392,71062,88718
61393,36257,37986
61394,15860,10922
61395,84860,61134
61396,94784,76459
61397,38353,35784
61398,5819,40926
61399,68518,33130
61400,9915,19074
61401,246,49314
61402,21705,23291
61403,57913,37003
61404,8703,49035
61405,31821,96626
61406,78869,84429
61407,13595,26759
61408,63066,5383
61409,26911,35700
61410,29822,78303
61411,59184,94787
61412,40946,26043
61413,31883,59233
61414,56139,47643
61415,77814,87135
61416,46159,91241
61417,40515,79991
61418,37193,29213
61419,72989,51919
61420,55218,79789
61421,23435,14093
61422,32589,25592
61423,97985,20687
61424,62979,3682
61425,16431,60802
61426,31096,20933
61427,94861,35040
61428,90531,14367
61429,3605,78616
61430,93097,64054
61431,6896,5399
61432,83244,84631
61433,32839,21628
61434,75649,23008
61435,12179,76019
61436,81328,10711
61437,15767,60242
61438,17221,25048
61439,71622,34455
61440,74689,58669
61441,83964,53792
61442,67571,48003
61443,4583,31042
61444,61659,85221
61445,42652,15550
61446,42051,94917
61447,808,43578
61448,48998,79175
61449,82573,95422
61450,30487,36498
61451,62472,54776
61452,85950,94627
61453,81144,99403
61454,57131,4320
61455,93690,12995
61456,11930,42398
61457,61873,98699
61458,51759,24439
61459,64507,54973
61460,9220,80267
61461,49366,40292
61462,44292,15849
61463,55602,93404
61464,96369,14077
61465,15564,72811
61466,9256,42220
61467,42253,87109
61468,27538,75984
61469,40883,31680
61470,18254,80840
61471,34285,72890
61472,32381,89303
61473,32180,79344
61474,29615,40161
61475,36318,68009
61476,50074,75174
61477,58821,44158
61478,51351,54354
61479,19009,24825
61480,80009,76934
61481,71554,23630
61482,12699,29662
61483,35800,72551
61484,21822,67860
61485,44092,9686
61486,46966,78018
61487,24124,30422
61488,11690,61830
61489,1996,25748
61490,85620,3091
61491,43072,58692
61492,56988,68016
61493,27745,68327
61494,85617,22236
61495,92019,77339
61496,87153,48965
61497,58447,69488
61498,53934,99696
61499,72924,87124
61500,80117,35079
61501,57794,18970
61502,62163,27844
61503,18213,57725
61504,89870,78622
61505,55115,15046
61506,83928,75414
61507,75470,88146
61508,10600,50709
61509,90936,33135
61510,98247,86613
61511,3725,69528
61512,23423,59834
61513,86196,3841
61514,48919,12616
61515,10919,9651
61516,5837,8600
61517,58242,53278
61518,40,66916
61519,14378,81282
61520,59482,52057
61521,62233,33660
61522,24708,12404
61523,15975,84380
61524,54996,99217
61525,99654,93602
61526,31240,15597
61527,60553,48951
61528,25577,20666
61529,97238,2318
61530,88285,68734
61531,88521,828
61532,6884,43337
61533,7477,74597
61534,67755,28908
61535,90506,61453
61536,1083,60868
61537,56368,96053
61538,3506,64988
61539,64017,71684
61540,17864,13602
61541,45831,80266
61542,54751,73964
61543,7533,30014
61544,94758,80405
61545,15838,11268
61546,51328,90220
61547,82976,64449
61548,32062,33862
61549,14573,32036
61550,98399,10261
61551,69321,4792
61552,74574,70794
61553,17637,27841
61554,89537,66549
61555,80152,36092
61556,66470,93963
61557,86703,60045
61558,66345,34966
61559,68072,90865
61560,21742,28902
61561,42821,38388
61562,58687,49367
61563,84165,73698
61564,35444,18956
61565,2372,44317
61566,34442,13513
61567,32438,49909
61568,71825,72600
61569,84064,36992
61570,71463,8849
61571,60321,37211
61572,92623,6678
61573,33172,46193
61574,55231,75438
61575,49059,18096
61576,13588,53442
61577,59224,27251
61578,47401,35787
61579,54118,68134
61580,72007,25021
61581,99582,8867
61582,24071,29809
61583,13782,41303
61584,34028,35791
61585,22468,1691
61586,50193,26017
61587,31082,12411
61588,28562,93520
61589,68952,91452
61590,85491,4681
61591,99128,23030
61592,82150,38240
61593,63948,57528
61594,92407,32520
61595,81210,69404
61596,55357,14865
61597,91551,89648
61598,58036,93913
61599,54831,64720
61600,96323,19079
61601,14002,36816
61602,56960,92246
61603,8232,22170
61604,78289,57281
61605,80632,49934
61606,76953,1109
61607,96907,29383
61608,44327,37562
61609,321,6007
61610,82887,15499
61611,26502,8244
61612,10930,2834
61613,64228,88341
61614,98325,7422
61615,25407,95390
61616,67397,29039
61617,25455,53243
61618,92986,873
61619,44234,92452
61620,91048,80918
61621,58921,22910
61622,37257,58517
61623,83694,44553
61624,26993,29926
61625,64189,54342
61626,38364,12192
61627,77073,93237
61628,31752,78998
61629,75047,57408
61630,52007,98181
61631,5885,73627
61632,35193,82992
61633,76855,28815
61634,57453,95301
61635,42667,42081
61636,81703,23571
61637,55960,19710
61638,99593,11556
61639,42332,7746
61640,70364,25942
61641,5955,4168
61642,78615,39208
61643,88531,61364
61644,80733,37456
61645,41635,37621
61646,25959,15686
61647,7263,11095
61648,60367,33670
61649,87347,36461
61650,71497,21913
61651,33464,89030
61652,26702,79574
61653,4587,90972
61654,86776,71308
61655,56278,90817
61656,93133,8008
61657,42938,50647
61658,55817,39142
61659,60384,58686
61660,47714,88560
61661,78715,19836
61662,26563,92544
61663,52181,5328
61664,33787,9897
61665,45749,51295
61666,49580,93941
61667,94689,95774
61668,38136,41862
61669,5952,87172
61670,7519,23701
61671,5847,62801
61672,14211,30311
61673,56634,63494
61674,72397,91404
61675,97803,62736
61676,14480,40936
61677,34163,22143
61678,37264,29244
61679,72817,42718
61680,29238,24549
61681,20761,85771
61682,61427,64972
61683,56944,11605
61684,42152,30984
61685,93009,29459
61686,40966,41059
61687,7603,73333
61688,72473,57524
61689,17734,79901
61690,72602,59211
61691,25179,9017
61692,21719,79722
61693,4279,11065
61694,46428,20834
61695,54452,74596
61696,30297,822
61697,3667,52463
61698,15162,73498
61699,34550,66327
61700,94244,80832
61701,97510,11111
61702,85915,56071
61703,43211,91394
61704,6695,88416
61705,66689,85781
61706,70833,24559
61707,85250,17683
61708,74972,12630
61709,89283,69230
61710,33233,47414
61711,31499,80049
61712,30861,34953
61713,7819,3531
61714,49459,60109
61715,68782,80102
61716,5691,14014
61717,16327,14161
61718,92627,96572
61719,81901,57723
61720,48664,43788
61721,2652,90902
61722,95958,61272
61723,74217,72745
61724,60566,32413
61725,37449,96538
61726,21031,87964
61727,62894,90920
61728,8204,29702
61729,10702,73770
61730,95958,6827
61731,99139,11237
61732,79508,38703
61733,79236,42004
61734,53734,91406
61735,49849,31509
61736,30864,24000
61737,39717,6460
61738,37743,31599
61739,67959,43444
61740,81755,23452
61741,49233,93530
61742,93472,66221
61743,20863,26597
61744,39361,44680
61745,88032,95863
61746,31860,20304
61747,30106,22952
61748,70284,92237
61749,19286,75716
61750,35382,10645
61751,31316,22748
61752,85457,57994
61753,78761,79054
61754,85723,79286
61755,66432,58490
61756,43605,21976
61757,1412,65510
61758,2417,97410
61759,51637,55860
61760,89753,91895
61761,82104,14851
61762,57800,77018
61763,8340,29930
61764,89401,32407
61765,91628,92030
61766,92349,61239
61767,35561,52002
61768,21225,13287
61769,33776,21807
61770,94759,10431
61771,6636,81204
61772,80484,40385
61773,67233,34742
61774,72250,7153
61775,24865,43460
61776,7827,32965
61777,50987,60728
61778,98765,68441
61779,71082,9443
61780,46098,41950
61781,45219,83705
61782,24965,83151
61783,92950,88610
61784,74699,76919
61785,9782,46663
61786,34976,73964
61787,55209,56136
61788,31990,56909
61789,42886,14291
61790,80785,83654
61791,4764,77526
61792,4162,97348
61793,26290,56410
61794,2299,98578
61795,19707,55577
61796,62280,23031
61797,63144,36808
61798,66855,74867
61799,95338,17460
61800,74622,86581
61801,83633,45763
61802,78238,50854
61803,40401,97858
61804,66468,49660
61805,60664,4798
61806,35464,3823
61807,13278,49912
61808,4088,61035
61809,15105,97095
61810,30557,88826
61811,83940,58733
61812,47903,11931
61813,12562,36466
61814,45816,83021
61815,75484,7273
61816,41028,43887
61817,10866,69104
61818,98378,48314
61819,77983,57018
61820,43672,63721
61821,86193,90340
61822,45484,2462
61823,38419,30807
61824,85642,27802
61825,60548,46724
61826,82761,60482
61827,57513,28485
61828,58000,71639
61829,51875,28806
61830,8075,61349
61831,97902,75292
61832,98070,11312
61833,95760,45826
61834,91411,7993
61835,49331,33801
61836,10630,45843
61837,50464,46052
61838,47430,48965
61839,55891,18966
61840,3825,13529
61841,47358,34350
61842,34900,24704
61843,42474,14544
61844,34047,50239
61845,59031,92472
61846,65606,73013
61847,49891,72262
61848,62714,96091
61849,12734,7927
61850,20917,86845
61851,76007,81886
61852,98625,57862
61853,21259,47384
61854,5454,31535
61855,95243,16611
61856,30764,62466
61857,85484,69671
61858,85294,30624
61859,3881,47104
61860,89472,91252
61861,13863,68272
61862,52942,85454
61863,43584,2434
61864,70441,11141
61865,38494,5647
61866,32539,40708
61867,93088,24701
61868,17407,51757
61869,34475,37932
61870,97013,93495
61871,93051,10921
61872,49991,21878
61873,98427,15667
61874,21369,31176
61875,29280,86930
61876,14758,80223
61877,42790,75626
61878,73360,61936
61879,55841,94843
61880,27362,4484
61881,96876,47803
61882,7413,47068
61883,6406,53551
61884,8094,19734
61885,53623,11421
61886,92445,72082
61887,30813,72732
61888,68507,95500
61889,12839,53712
61890,80741,6621
61891,138,27443
61892,16459,25910
61893,45068,15917
61894,43435,73902
61895,83042,55119
61896,58207,8741
61897,32350,76340
61898,17014,11039
61899,45044,9204
61900,96177,85161
61901,66515,65511
61902,62542,77283
61903,11613,23355
61904,65199,52216
61905,36791,73564
61906,65087,85886
61907,91055,560
61908,47685,97792
61909,44943,29785
61910,85264,85276
61911,90150,25930
61912,95864,5409
61913,10022,20408
61914,16107,75941
61915,75811,2532
61916,34166,24563
61917,19039,89739
61918,51043,70765
61919,98100,83797
61920,61742,72212
61921,56844,64943
61922,18156,93768
61923,70247,57933
61924,20917,71395
61925,69845,87201
61926,72702,41617
61927,30103,85830
61928,2345,10711
61929,23569,34450
61930,731,64323
61931,70514,71617
61932,10669,97885
61933,42046,23577
61934,79803,68730
61935,13881,64875
61936,30967,8970
61937,44186,3763
61938,28817,78702
61939,4467,53414
61940,45874,54376
61941,42402,56909
61942,79130,91505
61943,49801,50014
61944,51136,95979
61945,81877,32672
61946,24069,74582
61947,95889,89481
61948,58769,7491
61949,39669,50517
61950,90163,62634
61951,97472,74518
61952,51997,42109
61953,67833,82323
61954,38353,81321
61955,41350,21812
61956,48195,23092
61957,48670,2121
61958,87408,71988
61959,16316,52049
61960,56505,48086
61961,67655,85279
61962,75980,66355
61963,12394,99482
61964,41160,81745
61965,88533,10345
61966,41202,82228
61967,1822,49489
61968,62851,66141
61969,96552,84405
61970,41086,56012
61971,46747,59234
61972,11146,10071
61973,93819,40047
61974,6257,31454
61975,73914,88037
61976,1559,22197
61977,45145,6903
61978,56018,52406
61979,64696,61780
61980,40137,44913
61981,97316,56568
61982,37061,57277
61983,74774,51811
61984,92520,60911
61985,92972,6178
61986,19427,93673
61987,61479,57816
61988,73788,40507
61989,13720,41096
61990,1365,82870
61991,43204,6647
61992,50322,11440
61993,12768,24573
61994,18981,47194
61995,3029,78129
61996,38490,55681
61997,19314,69349
61998,99748,22418
61999,74687,61667
62000,49362,44491
62001,17605,11571
62002,45749,79394
62003,96900,65715
62004,17541,27283
62005,37339,7075
62006,81064,42977
62007,2348,68944
62008,88827,29806
62009,31281,71319
62010,36718,12959
62011,56353,38396
62012,74288,85868
62013,77192,11360
62014,78875,30600
62015,92198,48206
62016,49548,55500
62017,50696,61618
62018,77462,63585
62019,69244,25328
62020,31222,98185
62021,47817,9184
62022,16295,7101
62023,6294,1510
62024,28233,90546
62025,42427,76859
62026,53684,93278
62027,11217,92225
62028,10021,72130
62029,52016,90308
62030,86404,65887
62031,3701,92658
62032,24228,97095
62033,63668,85948
62034,64970,77508
62035,54016,36602
62036,29523,88279
62037,59421,85602
62038,88741,10048
62039,92181,97150
62040,10423,87165
62041,3775,47544
62042,25736,72727
62043,90916,72128
62044,86404,64006
62045,27758,31977
62046,92205,4621
62047,51099,88138
62048,34725,56370
62049,29481,7132
62050,83989,68330
62051,33780,77640
62052,87349,99969
62053,94303,40242
62054,27920,87880
62055,48789,66446
62056,9674,78234
62057,25883,96605
62058,53786,81231
62059,61114,38847
62060,67275,33437
62061,31275,26500
62062,52049,85761
62063,52996,42135
62064,56572,87172
62065,51470,48281
62066,95873,36672
62067,61120,24116
62068,49871,66673
62069,49478,3816
62070,77048,94508
62071,71091,35877
62072,91119,70489
62073,14621,15595
62074,4074,26300
62075,61268,2496
62076,2997,5892
62077,56498,47565
62078,95660,1050
62079,48402,61397
62080,86401,13622
62081,2741,86118
62082,90157,20390
62083,38032,73863
62084,38183,46065
62085,55570,55539
62086,62341,60260
62087,86065,99669
62088,23175,98682
62089,60563,20235
62090,55033,58477
62091,38654,40866
62092,31425,54677
62093,28903,51845
62094,36697,27925
62095,96794,11391
62096,46878,96634
62097,13978,22703
62098,20903,23381
62099,54417,26507
62100,34434,41969
62101,11232,93667
62102,88429,93853
62103,43835,31687
62104,5969,94586
62105,27596,96819
62106,68670,59507
62107,57105,21675
62108,86081,15519
62109,36907,81549
62110,79569,80821
62111,36655,14251
62112,50847,64843
62113,32675,69404
62114,19260,75556
62115,68211,42117
62116,32208,95710
62117,19696,55455
62118,43376,90316
62119,47128,1302
62120,46516,57126
62121,32976,33678
62122,93992,29568
62123,69486,4287
62124,74620,50477
62125,11180,83204
62126,40844,66614
62127,79606,5484
62128,75234,23377
62129,9389,13479
62130,13449,94016
62131,12222,39649
62132,36577,16378
62133,31789,71494
62134,56352,29074
62135,84623,85975
62136,68854,76620
62137,55616,47692
62138,42780,85335
62139,24378,67365
62140,60853,65271
62141,35334,37941
62142,56119,22209
62143,32443,83650
62144,7604,27174
62145,16249,85697
62146,90335,40811
62147,2125,59045
62148,34331,51762
62149,85816,77850
62150,3231,45359
62151,18602,22238
62152,79097,27266
62153,67006,88867
62154,89908,16572
62155,40718,78162
62156,64320,58108
62157,60063,8594
62158,12821,11664
62159,46272,44898
62160,38392,25494
62161,36346,73290
62162,92547,41636
62163,67734,26418
62164,89960,74607
62165,81310,70448
62166,55722,95161
62167,20647,48303
62168,38431,60831
62169,74905,15738
62170,84664,83351
62171,92443,26403
62172,9824,70858
62173,72193,89169
62174,8360,58711
62175,94809,78768
62176,55749,17066
62177,4954,12219
62178,42450,18250
62179,76747,46538
62180,67932,1382
62181,55079,10399
62182,17738,6911
62183,14250,33343
62184,11047,78507
62185,97397,45006
62186,74363,89023
62187,33853,15299
62188,22002,83539
62189,79324,89373
62190,41680,68647
62191,26349,9401
62192,3154,49044
62193,95760,93175
62194,87108,86968
62195,95395,21790
62196,14453,66465
62197,20229,4424
62198,49431,73687
62199,56,6658
62200,86256,68392
62201,75363,35426
62202,63268,4006
62203,26442,75981
62204,63726,91433
62205,67040,51772
62206,94199,34364
62207,72331,63750
62208,19346,2685
62209,1589,79143
62210,56728,60
62211,94703,6997
62212,80627,47050
62213,36997,5586
62214,87837,40848
62215,25174,52684
62216,93072,64041
62217,17527,35021
62218,74510,41006
62219,41393,94431
62220,21844,57398
62221,53233,25706
62222,88553,75998
62223,22711,66838
62224,21226,7017
62225,11222,36428
62226,64631,43977
62227,18418,64275
62228,48614,45356
62229,15420,82816
62230,69254,28055
62231,69490,45969
62232,24620,66275
62233,95585,644
62234,62531,38523
62235,50243,11423
62236,93644,74107
62237,56244,6047
62238,11865,88340
62239,43516,2779
62240,25649,9690
62241,15114,28837
62242,38912,7570
62243,2951,77785
62244,2911,67174
62245,63247,22279
62246,77517,15551
62247,80427,92905
62248,46337,63343
62249,13411,24505
62250,74764,92224
62251,47991,23565
62252,62751,60285
62253,1587,29881
62254,98418,22689
62255,55256,23830
62256,45033,14227
62257,31348,49034
62258,18494,71985
62259,13687,55506
62260,35861,69089
62261,65650,88976
62262,76633,10090
62263,55973,88827
62264,8533,81333
62265,67568,2719
62266,24996,12512
62267,44549,99635
62268,14572,18404
62269,86109,54037
62270,1110,98095
62271,48563,65170
62272,13845,36866
62273,52834,9495
62274,61825,50919
62275,50886,64183
62276,76407,76927
62277,18032,9205
62278,43366,65012
62279,10705,18724
62280,43512,15124
62281,92173,91062
62282,42837,84971
62283,94794,11731
62284,83510,7142
62285,1054,81066
62286,52513,78396
62287,23435,91260
62288,21481,89715
62289,65096,35368
62290,83974,98880
62291,49202,90144
62292,56422,11409
62293,80493,25751
62294,8497,29612
62295,79375,97744
62296,69533,22591
62297,40998,12905
62298,60392,97765
62299,68756,36426
62300,38527,44311
62301,97586,6012
62302,30115,88227
62303,15586,8640
62304,54527,87755
62305,61353,78342
62306,8408,32817
62307,94727,38726
62308,49877,39512
62309,220,68754
62310,41374,22568
62311,36962,46549
62312,61749,83517
62313,38956,42260
62314,74191,81743
62315,73791,10849
62316,17214,73196
62317,84216,23375
62318,47219,90531
62319,65452,55217
62320,67870,78377
62321,8706,82792
62322,84044,19682
62323,72793,81765
62324,65481,55723
62325,31192,65142
62326,89624,52459
62327,77705,10357
62328,74758,45115
62329,54467,10414
62330,16460,27185
62331,39494,34475
62332,98763,82528
62333,33608,66438
62334,57822,60473
62335,10525,14125
62336,94185,59452
62337,87589,50608
62338,84895,87217
62339,14158,13595
62340,9623,98853
62341,14067,34452
62342,11567,75203
62343,50864,41802
62344,38064,62406
62345,90642,83304
62346,13058,71317
62347,24679,17665
62348,20484,32496
62349,4562,69411
62350,25366,34152
62351,48917,26802
62352,19692,10162
62353,23415,43111
62354,93793,15179
62355,1915,69821
62356,90383,38460
62357,38318,93314
62358,60753,41447
62359,34584,71769
62360,53087,39853
62361,63004,18420
62362,29961,15226
62363,11394,82364
62364,29028,51975
62365,25313,21026
62366,36436,48835
62367,82804,30636
62368,79851,41773
62369,75596,29884
62370,4507,61425
62371,49717,16813
62372,93610,91889
62373,41888,72370
62374,25622,27437
62375,28463,86550
62376,55374,73056
62377,18688,99262
62378,49255,37489
62379,84779,24339
62380,54377,90594
62381,97840,71614
62382,25704,66716
62383,83854,64950
62384,88592,85017
62385,57447,23988
62386,44757,92324
62387,41845,21538
62388,36675,36965
62389,2948,3279
62390,61501,81206
62391,90195,79167
62392,22826,35164
62393,9876,54528
62394,70470,82516
62395,29159,61370
62396,55117,70857
62397,53255,18716
62398,49663,2244
62399,9707,55204
62400,16139,87694
62401,82865,34013
62402,40549,60991
62403,62780,93076
62404,22734,23606
62405,29871,51801
62406,67980,41737
62407,31374,39646
62408,627,65237
62409,45315,7398
62410,74546,1780
62411,25142,27241
62412,72633,46066
62413,73008,98906
62414,28986,57739
62415,80774,24012
62416,54854,17740
62417,25328,81895
62418,7439,52364
62419,66479,82136
62420,68269,37050
62421,60941,33583
62422,46668,54542
62423,33377,78308
62424,26252,35846
62425,57564,45159
62426,4539,28741
62427,91878,59325
62428,30186,83060
62429,75848,92011
62430,69057,90369
62431,27580,67870
62432,59858,52962
62433,66513,12046
62434,34057,4145
62435,50144,53434
62436,68584,15479
62437,12728,33724
62438,64216,41105
62439,92061,90218
62440,31725,99140
62441,76991,17501
62442,35395,58109
62443,21211,66649
62444,34087,62499
62445,61176,28205
62446,15182,55384
62447,44346,35137
62448,73110,67034
62449,72410,34860
62450,41917,8023
62451,15980,16511
62452,9219,33392
62453,76470,37915
62454,24948,46601
62455,77932,80005
62456,36787,3570
62457,46230,69668
62458,6939,63498
62459,43123,20048
62460,13291,51252
62461,25726,97158
62462,85101,4925
62463,32390,4454
62464,28881,18783
62465,33001,63270
62466,34715,18203
62467,81771,63750
62468,11687,58615
62469,33778,98481
62470,54965,76881
62471,14892,49792
62472,607,39470
62473,80039,26261
62474,90055,33249
62475,18950,1781
62476,84346,84240
62477,11348,56293
62478,49233,29904
